word,value
gniewaj¹cy,1
witaæ,1
zbroja,1
j¹æ,1
przypalone,1
giermka,1
wypytywa³,1
bieda?na,1
wyruszeniu,1
miodzie,1
tarcze,1
boc?poczem,1
zaskoczony,1
wodza,1
ono,1
tajemniczych,1
noga,1
podwójnie,1
wyrós³,1
bary³kê,1
zapisany,1
powitali,1
¿eleŸca,1
powbijanych,1
nieczystym,1
wojowaæ,1
ogl¹daæ?albowiem,1
mi³owa³,1
poczekajcie?,1
pogubi³a,1
niewolnikami,1
z³odzieja,1
w¹zka,1
pomiarkowania,1
obrony,1
œmierci?ksiê¿na,1
zbyszku?,1
myœliwskie,1
dziedzina,1
pocztowych,1
podnosi³,1
oku,1
poszukaæ?,1
tyla?,1
s³awi¹c,1
zk¹deœ,1
odzywa³,1
w³o¿ywszy,1
zapewne,1
wojowników,1
g¹szczach,1
m¹k¹,1
có¿by,1
czeladnik,1
niezbrojny,1
zbyszko?jako¿,1
szpary,1
szczególn¹,1
przywiedli,1
œwiecie?,1
grabie¿e,1
p¹tnika,1
warczeæ,1
wychyli³y,1
najcudniejsza,1
dziedzice,1
wynios³a,1
goœciñcu,1
zowie?,1
boja³?,1
trafili,1
rozpuszczone,1
kilkanaœcie,1
m¹ka,1
ch³opami,1
od³upa³a,1
omdlewaæ,1
krêpych,1
jêcz¹c,1
poros³em,1
uprowadzili,1
odleg³e,1
jaœniejszy,1
odnaleŸæ,1
œniegu,1
zwietrzy³?tymczasem,1
uczyni,1
ksiêciem,1
dajem?,1
bystrzejszy,1
takeœmy,1
mówi³em,1
oboje,1
jucha,1
upamiêtaj,1
roki?,1
robi³a,1
zliczy³,1
mawia³,1
czyiœcie,1
sama?,1
ostatnich,1
darujê,1
kaftany,1
osobna,1
pozwoli³,1
rozœwieci³,1
groŸnej,1
¿elezce,1
doma?,1
okiem,1
okien,1
obj¹wszy,1
ode,1
oboñce,1
jagience?tu,1
mimowolnem,1
okapami,1
rozwieszania,1
dzwoniæ,1
zawietrzy³,1
dostaniesz“?,1
poka¿¿e,1
somsiad,1
miêt¹,1
patrzaj?to,1
kolki,1
oba,1
jeœliœ,1
jeœliby,1
szeœæ,1
pokazywa³,1
wznieœæ,1
pisana,1
znaleŸæ?,1
nadzwyczajnej,1
s³odkoœci,1
okr¹g³e,1
odbieraæ,1
dworski,1
ostrzejszy,1
jesieñ,1
kozio³kuj¹c,1
dogoniwszy,1
dogodne,1
roztropnie,1
krêc¹c,1
wolnych,1
wys³uchawszy,1
pomoc?na,1
powiêkszy³a,1
ojczyŸnie,1
b³yszcz¹cych,1
zachwia³,1
twoich,1
cztan?jagienka,1
wêgierski,1
bobra?,1
pó³kami,1
wylizane?,1
chrupa³y,1
tyla?opat,1
œmiej,1
œmiechu?,1
bior¹,1
grabie¿¹,1
skruszeje,1
zeskoczywszy,1
chorych,1
zeswatacie,1
odda³,1
³okietek,1
miêsa,1
niemieccy,1
ustrojony,1
trzecia,1
plewa,1
robiê,1
d¹browy,1
nierada,1
pob³ogos³awi,1
gródki,1
gródku,1
podbi³,1
oczy?,1
³atwo?,1
zadziorê,1
przyczyniæ,1
bra³em,1
odbudowaæ,1
lepsz¹,1
jedni,1
dufa³,1
kuszach,1
obficie,1
policzków,1
gwarków,1
pod¹¿a³a,1
krzynê?,1
miêkkim,1
rêkawem,1
niepewnoœci,1
uœmiecha³,1
takoby,1
potopionych,1
krzy¿em,1
skowyta³y,1
uwa¿nie,1
barci?,1
krzy¿ak,1
zetrzem,1
przyczem,1
widno,1
potêdze,1
spy¿a,1
chcia³by,1
najweselsz¹,1
grady“,1
silny,1
czegoœcie,1
wieœ?,1
odemnie,1
zajœcia,1
bóg?to,1
g³osie,1
tymurem,1
silne,1
chowa³a,1
doniós³,1
ustrzeli³a?,1
korzystaj¹c,1
wrony,1
uwa¿a³,1
wierzy,1
przygodziæ,1
¿elaza,1
sowizdrza³ów“,1
drog¹,1
zl¹k³,1
wielkimi,1
zwierzêcia,1
srebrne,1
powitania,1
srebrna,1
dawajcie,1
p³acimy,1
kie³bas,1
rozpytywa³,1
porywczy,1
roztar³,1
robotê,1
somsiedzie,1
dopieroœcie,1
zastaniecie,1
niemiecki,1
przesiedzia³,1
mu³u,1
niemiecku,1
uœmiechaæ,1
trzyma³,1
przysporzy,1
wyœlizga³a,1
rozrywaj¹c,1
stworzeñ?zbyszko,1
ogniu,1
rozstawi³,1
zagl¹daj¹c,1
myœleæ?,1
iskrzyæ?znali,1
obrêcz,1
chodziæ?ona,1
przodzie,1
godne,1
o³tarzem,1
bêdzie?,1
porz¹dków,1
wychyli³,1
wojennych,1
pokojach,1
coœci,1
miota³,1
ciê¿ki,1
zmiarkowa³,1
jaza,1
oborê,1
dalszych,1
go³ej,1
obszyty,1
rzepa?,1
pozwoliæ,1
¿bikowi,1
sosenka,1
gnali,1
wykupiæ?tu,1
dziedzicem,1
rozgl¹daj¹c,1
uspokoiæ,1
d³oni?wówczas,1
ko³owej,1
jutra,1
wielkiej,1
przerwa³y,1
rzuci³y,1
zaszeleœci³,1
wiedzcie,1
id¹?jako¿,1
posz³yby,1
somsiedzk¹,1
pogolone,1
przytomnoœci,1
sprzeciwiæ,1
dŸwign¹æ,1
dwudziestu,1
wezmê?opat,1
uspokoi³,1
poj¹³,1
usposobieniu,1
szeregami,1
wygl¹daj¹c,1
wszystkim,1
wzajemnego,1
zachodz¹cego,1
ciekawoœci¹,1
juchê,1
m¹dra,1
mówi¹c?,1
poskoczyliœmy,1
zajêcza,1
chatach,1
oœwiecon¹,1
wi¹cha,1
twoja,1
miejscowy,1
zatwardzia³oœci,1
szyd³em,1
prze¿egna³a,1
wroga,1
obszyt¹,1
topielisk,1
echo,1
przeszkodz¹?opat,1
wieczerzê,1
jecha³o,1
znacznymi,1
czeka³a,1
turczynków,1
ukazuj¹ce,1
jest?i,1
wolêhoc,1
jecha³a,1
wierne,1
chybi³o,1
zamiaru,1
znoszê?tu,1
sprowadziæ,1
g³ucho,1
zbrojê,1
jezu?to,1
obawia³,1
twarde,1
skrzyni,1
có¿em,1
opatowych,1
kracz¹c,1
zapowiedzieæ,1
danuœki?,1
umkn¹³,1
zaniemówi³,1
pods³uchiwaæ?to,1
piêœci?i,1
doœwadczeniu,1
spojrzawszy,1
jakê,1
œpiewaæa,1
spyta³a?zbyszko,1
rozwi¹zaæ,1
wymóg³,1
dzwony,1
rycersk¹,1
trwog¹,1
olbrzymim,1
widz¹,1
olbrzymie,1
broniæ,1
potykaliœcie,1
przystoi“,1
pokumaæ,1
rêkawice,1
d³oniach,1
chrz¹kn¹³,1
przypatrywaæ?zbyszko,1
zdaje?,1
dojechali,1
æm¹,1
wyprê¿y³,1
pozwala³y,1
pachn¹cych?zycha,1
porówna³,1
wierz¹c,1
powitaæ,1
kusz,1
siedzibie,1
sp³ywaj¹ce,1
szczêœæ,1
zapalczywoœæ,1
spostrzegli,1
wyzwania,1
uczonych,1
trwoga,1
ksi¹¿êty,1
glejtem,1
¿yzne,1
obronie,1
powitañ,1
przynagla³,1
waszym,1
wiedz,1
ustawiczne,1
dotychczas,1
napili?,1
urós³,1
zapowiedzia³,1
¿elaznym,1
sadzi³a,1
innych?,1
p³omieniem?,1
przezorni,1
stêkaj¹c,1
olbrzymi,1
odwróci³a,1
januszowi,1
przezorne,1
zbli¿a³y,1
wiedzia³am,1
g³ów,1
bogacza,1
zameczków,1
przejmowa³y,1
dobrzeby,1
koniom,1
dok³adnie,1
po³o¿y³a,1
staczaj¹c¹,1
ga³êzi,1
potoczy³,1
skryæ,1
fryzyjczykami,1
wieprzowe,1
takow¹,1
donoœny,1
niewola,1
spokój?i,1
pewna?,1
dziwi³,1
kuna,1
pod¹¿a,1
jad¹,1
kuszami,1
znaj¹,1
przepraszam,1
psubracie,1
jadê,1
pomyœlê,1
zdarza,1
mu³,1
pleczysty,1
wspominacie,1
zdyszana,1
dziwiæ,1
rozdmucha³,1
dziwno,1
zaœby,1
dziwny,1
zmroku,1
uprawnej,1
komin,1
brzêka,1
wystrzelili,1
koœcielnym,1
tym¿e,1
po³o¿yæ?zbyszko,1
¿niwa,1
ulepionej,1
jad¹cych,1
te¿by,1
zakrzyknie,1
uzdrowienia,1
zmieszania,1
zmieszanie,1
rêkawicê,1
têp¹,1
dworach,1
zbudowa³a,1
znasz,1
trzymam,1
zajêcia,1
mieœcie,1
pomyœli,1
starszego,1
czemby,1
te¿?lecz,1
przyj¹æ,1
posiadanie,1
wezm¹,1
stra¿y,1
znaczenie,1
medyolañska,1
odsepy,1
pasach,1
³apali,1
sam¿e,1
skojca?,1
czerwieni,1
krwawy,1
wezmê,1
dbam?maæko,1
fryzyjczycy,1
myœliwskiego,1
musieliœcie,1
dawali,1
bardzo?tu,1
¿eremiów?maæko,1
ma³ym,1
œwie¿e,1
prawuj,1
opuœci?,1
szlachecka,1
pogrozi³,1
napaœæ?,1
brzasku,1
dogodziæ,1
ksiê¿ymi,1
œwie¿y,1
lasach?,1
bylem,1
sucharzy,1
pok³oniê,1
przytem?,1
ksi¹¿êcy,1
³okietka?kanonik,1
uœwieci,1
oparzelisko,1
narznê,1
upad³,1
umiem,1
kosmat¹,1
najwiêksi,1
szura³y,1
udoju,1
wsiadaniu,1
kopytach,1
zabierze?ksiê¿na,1
postanie,1
zastawn¹,1
takiemu,1
przys³ugiwa³o,1
pok³oni¹,1
odblaski,1
na³apali,1
przypadkiem,1
odar³,1
s³u¿yæ,1
wiano,1
trzech?maæko,1
ci¹gnijcie?maæko,1
znaczne,1
wyzywali,1
potrz¹sa,1
niedŸwiedzi,1
sumienie,1
wypytywali,1
bogiem?i,1
s¹siedztwie,1
s³u¿y³,1
doda³a,1
przynosi³o,1
ci¹g³em,1
dosyæ,1
pijesz,1
mistrza,1
duchownego,1
przypominaæ,1
wygniatane,1
ruszyli,1
powa³y,1
wierzbie,1
jest?opat,1
gnojem,1
zastawi³,1
wstaj¹c,1
biodrze?,1
s³absze,1
miodem,1
kuba,1
zimuj¹,1
opatami,1
rozwianymi,1
humor,1
zastawny,1
towarzyszów?,1
dunaju,1
troskliwy,1
zwyciêsko?przy,1
w³óczyæ,1
skora,1
gospod¹,1
têgi,1
nijakich,1
prowadzi³o,1
odprzeda³,1
pok³onem,1
wi¹ska,1
niewiasta,1
wierutne,1
czepiec,1
przysz³oœci,1
chybaby,1
wykute,1
sp³yn¹³,1
dziewka?jagienka,1
hajdawery,1
p³owemi,1
przygrza³o,1
spotka³,1
poznasz?,1
pomiarkowawszy,1
³okcie,1
wolisz?,1
zaj¹ce,1
postrzelili,1
¿yczliwoœci,1
przyczyn¹,1
wnuków?,1
rozgl¹daæ,1
wypi³,1
szybami,1
s³ucham?,1
dobrzy,1
umi³owa³?maæko,1
chrzeciañskiemu,1
psia,1
psie,1
odje¿d¿aæ,1
siê?zbyszko,1
po¿y³,1
rycerskim,1
m³odszy,1
biadali,1
m³odsze,1
zrozumia³a,1
m³odsza,1
zas³ugê,1
œnie,1
przejrzy,1
dziwowa³bym,1
porozbija³em,1
mie,1
nabiedziwszy,1
szelest?wówczas,1
widzia³eœ“,1
walczy³,1
zapomnê?,1
przys³a³?,1
zziajany,1
œwiêtej,1
zwyczaj,1
p³akali,1
sarna,1
napijcie,1
jerzy,1
paziowie,1
zgrzytaj¹?,1
zbyszko?dalsz¹,1
ogólnego,1
skok,1
po¿eni³,1
drzewo,1
drzewu,1
œwiegot,1
spo¿y³,1
naleŸæ?opat,1
ciebie?i,1
drugim,1
jagienki?a,1
mam?,1
prawdy,1
córkahoc,1
uspokoiwszy,1
uradzali,1
ryki,1
¿ywiê,1
krzci³?,1
rozp³óka³y,1
te¿bym,1
okopaæ,1
piechot¹,1
okó³,1
mê¿obójcze,1
rozmówi³,1
smutkiem?,1
dostaæ?,1
odbi³,1
nienawiœci¹,1
zachowali,1
boi?a,1
prawda,1
zamorskie,1
zaœpiewa³?,1
poprosiæ,1
nawrotem,1
pomóg³,1
he³mach,1
kogo¿by,1
szwargotali,1
osêki,1
urywa³a,1
kulbaczyæ,1
spalenicy,1
czyny,1
prawdê,1
ludnoœæ,1
obydwoma,1
dobko,1
próbuj¹c,1
czarny,1
wzruszy³,1
dzieje,1
spragniony,1
doœwiadczeni,1
mordy?,1
pojutrze,1
prawd¹,1
przecieraj¹c,1
z³owrogie,1
uczynek,1
starostów,1
wola³by,1
napadali,1
m¹drzejsi,1
najprêdzej,1
szynki,1
zorzy,1
g³os?,1
ktom,1
rana?i,1
leszczynowy,1
misy,1
pokor¹?,1
bobruj¹?nagle,1
pami¹tkê,1
³acniej?rozmowa,1
mia³bym,1
drogach,1
zorze,1
westchnê³a,1
wyrodzi³a,1
cynowych,1
naci¹ga?,1
cesarza,1
odpowiadaj,1
wprzód,1
po¿ogi,1
w³odykami,1
ratowaæ,1
uderzywszy,1
ryby,1
dr¹gi,1
trzyma,1
potrz¹sn¹³,1
jamach,1
rynki,1
srebra,1
dêbowem,1
niepokój?,1
poprostu,1
zbójnicy,1
myœ?zbyszko,1
¿yj¹?,1
obaczy³?,1
stró¿?us³yszawszy,1
srebro,1
biedahoc,1
spierze,1
sobie?po,1
s³omiane,1
wyci¹gn¹³,1
milszej,1
zwadzie,1
zajmowa³a,1
dobrodzieju,1
rozsmarowali,1
par¹,1
g³owach,1
zajmowa³o,1
zaskrzypia³a,1
kud³aty,1
œwietlistym,1
podtrzymywa³a,1
dowiedzia³em,1
wróci³a,1
litwinom,1
dobrodzieja,1
zatratê,1
siedmiu,1
poczkaj,1
rysowa³y,1
mojemu,1
ma?œwit,1
wyci¹gn¹æ,1
cichaj?jako¿,1
poni¿ej,1
wiara,1
powiedz¿e,1
chud¹,1
patrz,1
bo¿ków,1
poniewa¿,1
podnieœli,1
wypada³oby,1
wyp³ywa³,1
u³owi³em,1
jelenie,1
po¿og¹,1
¿yczliwe,1
przepowiada³,1
gródkach,1
wiarê,1
skraju,1
goj¹ce?lecz,1
legnê?,1
wdziêczn¹,1
napad,1
odpowiada³,1
³upi,1
ksi¹dz?,1
szorstko?,1
po¿ogê,1
spotkanie,1
otwarty,1
zni¿yæ,1
pamiêtasz,1
wszelkich,1
prawi³,1
dobre,1
wyp³ywaæ,1
otwarte,1
przylegam,1
wronego,1
poœlê,1
tatusiu,1
wybucha³,1
niebie?,1
nadeszli,1
ziemiê?dwór,1
dziecka?,1
jedŸ?i,1
przedzieraj¹c,1
jagienkowem,1
ca³owa³,1
opowiem,1
zabola³o?,1
bije,1
tamoj,1
zameczki,1
kompanii,1
odpar³a,1
okrzyków,1
pasa,1
przesadzi³,1
paru,1
zakonem,1
przedsionka,1
ruszy,1
oddaj¹c,1
powiewu,1
pilik,1
jêcza³o,1
mnie?jagienka,1
szuwarami,1
braæ?to,1
szczekanie,1
przysta³o,1
mówcie,1
psy?tu,1
jagienko,1
zabawicie,1
napada³?,1
sprawnie,1
wierzchu,1
zmieniliœcie,1
rozstaju,1
nast¹pi³o,1
cudzych,1
dochodzi³o,1
wierzcie,1
mruganiu,1
dochodzi³y,1
mokrad³a,1
jagoda,1
poproszê,1
dole,1
jakoweœ,1
szeregu,1
posz³am?,1
wy¿mij,1
trudnoœci,1
pocznê?,1
pokona³,1
nawróci³,1
lot,1
mi³ujecie¿,1
panu,1
krzy¿aka,1
rozmowie,1
nieprzyjaciel,1
z³otem,1
gdybym,1
piszczkê“,1
zachodzi³a,1
weselej?,1
mog³a?,1
piszcza³y,1
kominy,1
ca³owaæ,1
nadzia³,1
przydro¿ne,1
grudzi,1
tamerlan,1
myœla³?,1
dziurê,1
zyskiem,1
leŸ,1
niechybnie,1
pali,1
widzia³eœ,1
nie³adnie,1
polaków,1
têskni¹,1
wezbra³y,1
¿artobliwy,1
wezbra³a,1
wypsnie?nastêpne,1
l¿a?to,1
ukazywa³a,1
wzdychania,1
stój?stanêli,1
spotkawszy,1
wzdychanie,1
rozpoznawszy,1
srogich,1
herbie,1
godnoœci,1
kunich,1
przezemnie?,1
oddawaniu,1
wdziêczen,1
radzik,1
leszczyn¹,1
osoba,1
zwyciêzc¹,1
run¹³,1
grotami,1
padaæ,1
ch³opach,1
przetrzymaæ?,1
maj¹tku?wypyta³,1
pogañskich,1
porzucê,1
którei,1
pierwsz¹,1
ws³awi³,1
gliniane,1
stajen,1
zbyszko?maæko,1
¿eni¹,1
utrwali³a,1
frasobliwa?ona,1
u³omi³a,1
ustawa³?o,1
g¹skapolecia³abym,1
nadziei,1
korczunkach,1
niemniej,1
dziewczyna?,1
zbudziwszy,1
jagnê,1
ocieraæ,1
ruszaj¹c,1
toporem?zbyszko,1
budowy,1
stary“,1
braæ?na,1
ró¿owe,1
jakowej,1
zamrzecie,1
przydro¿n¹,1
odnalaz³a,1
zabierzesz,1
pietrko,1
uwiêzienie,1
poprzek,1
zestruganego,1
ty“,1
pod³odze,1
m³odaza,1
wœciek³oœci¹,1
wdrapa³,1
krzestny,1
zawiod³o,1
pi¹stkê,1
wyruszysz?,1
dworzanin?us³yszawszy,1
dopatrzyæ,1
s³ysza³o,1
lek,1
podziwem?,1
dodaæ,1
mieszka³,1
bezkarnie?lecz,1
uszczêœliwiony,1
stajañ,1
jakiego,1
dziadku,1
mocarzewa,1
ruchy,1
kaza³em,1
koniach,1
upi³,1
jakowym,1
znajdziesz?,1
odzyska,1
wróg,1
ogarnê³a,1
pomno¿enie,1
dobywaj¹cego,1
wrót,1
wilcze,1
s¹dowej,1
³y¿ek,1
myœl¹,1
mazura,1
bobrowych,1
wysuszy?lecz,1
œcian,1
czekaæ?i,1
pozwoli³?,1
rozrzucili,1
mieszczkach,1
powiecie,1
rzec?i,1
?u,1
zagnali,1
radosny,1
bawi³,1
umilk³y?ostatnie,1
bogdañskie,1
zobaczysz,1
poblizkiego,1
zdarzy³a,1
rozdar³,1
œladów,1
baranów,1
bogdanieckie,1
wyrok,1
piekielnym,1
osiad³y,1
osobliwe,1
wiedzieli,1
uwidzi,1
sta³o?zaledwie,1
brzuch?,1
liczny,1
œwiêceñ,1
swoje?,1
jagie³³owego,1
gliny,1
patrzeæ?tu,1
daæ?,1
powieki,1
wo³a³,1
serdak,1
doœwiadczony?,1
weŸmie?,1
rozniesiem“,1
podzia³a,1
zmawiali,1
ustawiano,1
przeszkadza?zbyszko,1
nale¿¹cych,1
popatrzy³,1
poruszenie,1
boskich,1
utopi,1
nabili,1
st³umionym,1
czaszki,1
przytrafiæ,1
westchn¹wszy,1
powiew,1
grzeszny,1
wyraz,1
zdrady,1
go³ow¹sem,1
leg³,1
cudzem,1
mog³oby,1
bratanka?,1
majêtnoœci,1
warszawski,1
pogodny,1
najmniejszego,1
chodziæ?jagienka,1
dostaniem?,1
koñczy³,1
chodzi³o?,1
uda³?,1
leki,1
na³¹czk¹,1
powia³,1
s³ucha³a,1
kiedykolwiek,1
karczmie,1
chodz¹,1
patrz¹,1
doroœnie?,1
kropierz,1
pomœci,1
kuchni,1
wo³u,1
kaza³am,1
cudnego,1
wpad³a,1
¿ywocie,1
zakonu,1
mazowsza?,1
rybitwy,1
Ÿrebiêty,1
³acnie,1
siê?ale,1
glinê,1
wygl¹daj¹c¹,1
zêby,1
dopomogê,1
namyœlaj¹c,1
bogdaj¿e,1
zamro¿y³o,1
wynoszono,1
tchu?zdumieli,1
smoln¹,1
zalewa³y,1
p³acz¹,1
ma³y,1
uszykowa³,1
siednij,1
zdradê,1
siad³a,1
klerykom,1
rozeœmieje,1
dziewczyno?,1
wylatuj¹,1
skamienia³y,1
wiadoma,1
przypatrywa³,1
goœcia,1
podano,1
wo³owe,1
goœcinê,1
promienie,1
karczmy,1
chowaj?,1
dêba,1
wiadomo,1
uznali,1
nieub³aganego,1
czekajcie,1
myli³,1
upilnujê,1
wo³a,1
jagienkowi,1
poznosi³y,1
duchown¹,1
zbit¹,1
przewidywali,1
rozmyœli³,1
poœwistywania,1
poruszy³y,1
mieszkañcy,1
trz¹œæ,1
œwist,1
udawaæ,1
trzewiki,1
liczy³,1
ca³ujesz,1
podziwu?,1
w³asnym,1
kulbakê,1
œwita,1
rzeczy,1
wy¿enie,1
zjawieniu,1
ma³a,1
mniej,1
uspokajaj¹co,1
rano?,1
przenikliwie,1
kogo¿,1
szczypek,1
miko³aj,1
przewlok³ym,1
gryfy,1
nawidzi,1
upodoba,1
sapi¹,1
cha³up,1
kogoœ,1
samych,1
grzbietu,1
pojedynku,1
zanurza³,1
grzbiety,1
zaczernia³a,1
r¹ba³,1
ruszyæ?ta,1
najskromniej,1
dosiêgn¹æ,1
m³ace,1
z³odziej,1
rzêsy,1
powszczepia³y,1
szczypki,1
¿adnej,1
leg³o?,1
duchowna,1
czerwono,1
domu?zbyszko,1
czterdzieœci,1
czepcem,1
czyœæa,1
ciê¿kiej,1
brzozowej?wtedy,1
zwierza?ca³y,1
porwawszy,1
krzywda,1
jenoby,1
rozpacz?zbyszko,1
ongi,1
wspólnego,1
s³usznie,1
naje¿d¿acie?,1
koœcielnym?ludzie,1
znik³y,1
rogowa?jako¿,1
mê¿owie,1
dniu,1
sin¹,1
zatlon¹,1
gojenia,1
pogañskiego,1
œwie¿ego,1
uroniæ?jagienka,1
spokojniej,1
dnie,1
poczerwienia³,1
szum,1
wojenne?lecz,1
krzywej,1
ujêli,1
dobrze?i,1
zaœpiewaæ?,1
przyjazd,1
wsta³a,1
puœcili,1
maœcie,1
uderzy,1
ka¿,1
popasie,1
szczêœcie,1
krze,1
rozmyœlaæ,1
siad³szy,1
wydobywaæ,1
³ami¹,1
œlad,1
powierzchni,1
poszed³by,1
szop,1
sina,1
dozna³,1
po³owie,1
schyliwszy,1
obyczaj?zbyszko,1
dworzyszczem,1
zapasów,1
wartoœæ,1
poczyna,1
smarowania,1
dorzuci³,1
podwórku,1
garœciach,1
trudem,1
zbite,1
wyjechali?,1
wyjdzie,1
wspomnê,1
wko³o,1
danuœkowy,1
wojska,1
ostatnie,1
kalina,1
¿ubrze,1
soko³em,1
kamieniu,1
dobudziæ,1
przypatrz¿e,1
wróc¹?maæko,1
wêdlarni¹,1
pospieszyli,1
przyszczypne,1
graniczne,1
nast¹pi?,1
dojrzawszy,1
rumianej,1
suchych,1
wciornaœci,1
szczypkê,1
bobrowy,1
kary,1
pokrzywi³y,1
chudzina,1
kulbace,1
polskich,1
badaæ,1
wojsku,1
rwie,1
zbli¿a,1
poca³unków,1
westchnieniem,1
rybeñko,1
naroczników,1
michowa,1
pe³nemi,1
plemienia,1
uœmiechnê³a,1
przyjm¹,1
granicy,1
dziel¹cych,1
pomno¿y³,1
niebo,1
b³aga³,1
pójdŸmy,1
myœliwa?,1
puœcicie,1
poczyta,1
opat?na,1
losem,1
fryzyjskimi,1
kwarcie,1
jeszczebym,1
zagospodarujê,1
zaludniæ,1
zagrzmia³?,1
zaciagaæ,1
wielgim,1
ubieraæ,1
¿¹da³y,1
rozmyœlasz?,1
bodaj¿e,1
zwyciêzca,1
wojenny,1
zdrowiœcie,1
pozwoleñstwem,1
zycha?,1
rodzin¹,1
weŸcie,1
granica,1
ksiê¿nie,1
przeprawy,1
topielcach?zbyszko,1
wieczorem,1
umknie,1
w³o¿y³a,1
granice,1
ciêciwê,1
chaty,1
bied¹na,1
³ozin¹,1
zginêli,1
podobny,1
kasztelik,1
matk¹,1
s³ów,1
gryŸæ?,1
klêkniêcia,1
chatê,1
przybrana,1
widzieæ“,1
s³odu,1
krzeœniê,1
pyta³?tu,1
rozczuli³,1
staraj¹c,1
podobni,1
nag³a,1
rozpleæ,1
boœmy,1
dêbowego,1
matkê,1
podole?lecz,1
zachód,1
pracowali,1
odezw¹,1
tobyœ,1
zagon,1
amyleja?,1
dzieciach,1
bierze?tymczasem,1
gwar,1
œni³o,1
pociemku,1
wyj¹c,1
opuszczaj¹c,1
zachêceni,1
przyjadê,1
bogdañcowi,1
wywojowa³,1
mo¿naby,1
d¹¿yli,1
podwórze,1
zaperzy³,1
skrzyniach,1
koñczy³a,1
popad³,1
wspóln¹,1
têsknoty,1
praœnie,1
œwiat³o,1
zapowiedŸ,1
jeñcami,1
przera¿eni,1
przyk³ad,1
œwiat³u,1
matula,1
grzywny,1
strasznego,1
chybkim,1
gruncie,1
wygody,1
œlubowanie,1
poœcigów,1
odzyska³,1
zwyciêstwem,1
zdumienie,1
œwiat³a,1
œlubowaniu,1
krzeœnie,1
œci¹gaj¹,1
dziewi¹te,1
lepszych,1
rozweseliæ,1
natar³?,1
ksiêdze,1
caluœki,1
chrzeœcijañski,1
uwidzicie?,1
sporów,1
niewieœci,1
zagiêtki,1
szarpaæ,1
p³ótna,1
dziwujcie,1
id¹?zbyszko,1
wierzbê,1
wyzywaj¹cym,1
zakrêci³,1
przyci¹gn¹æ,1
wzbogaciwszy,1
rumieñców,1
spada³a,1
ostroga,1
czo³em,1
ostrogi,1
zaœpiewajcie,1
rozpali³y,1
bo¿¹,1
hojniejszym,1
nara¿a³y,1
bitwa?us³yszawszy,1
narodem,1
piorun,1
grzywê,1
strzelenia,1
wys³a³a,1
wrzosy,1
wykrêcaæ,1
towarzyszyli,1
zrobi³o,1
pewnie?nasta³a,1
zobaczym,1
wykrêcisz,1
t³omaczyæ?,1
zrobi³a,1
echem,1
g³oœnym,1
prasnê?,1
okute,1
jezusowi,1
nabyte,1
rzês¹,1
jeñców?,1
³opatkê,1
siada³a,1
wracaæ?lecz,1
maæko?opat,1
stêka³,1
niedŸwiedziowi,1
szlacht¹,1
niedŸwiadki,1
chojarów,1
zamiarów,1
lepszymi,1
szuka³,1
pioter,1
rety,1
wci¹gaj¹c,1
taka¿,1
duchu,1
czuwa³,1
uradowa³,1
zabior¹,1
obejmuje,1
zgniewam?tu,1
obcis³o,1
sernik,1
przesta³,1
swoi?zbyszko,1
groŸn¹,1
zdumia³,1
zjedli?,1
bo¿y,1
lubi,1
pomaca³,1
napewno?,1
jêli,1
zemœcie,1
cha³upê,1
skoñczy?jagienka,1
targowiska,1
skutek,1
œpiewania,1
ramionami?,1
smutkim?,1
du¿¹,1
w³odyczkowie,1
czynów,1
podpi³,1
opowiada³,1
odmieñcy,1
s³owa?jakliby,1
prawdziwie,1
pasie,1
bo¿a,1
gospodarzy³,1
sytu,1
sukni,1
kielich?,1
skrzyd³ami,1
rozszczepi³o,1
i¿eœ,1
we³n¹,1
uwa¿aj¹,1
dopad³szy,1
wyci¹gn¹³?,1
ca³kowit¹,1
ciekawoœci,1
sta³y,1
chwilkê,1
jezu?,1
s³owo,1
oblicza,1
ich?,1
pu³apu,1
groŸna,1
zagrzmia³,1
zajrz¹,1
dop³aty,1
nakry³,1
œwiecie?zbyszkowi,1
³awa,1
oficyny,1
dworzanina,1
wojennem,1
sakramenta?w,1
poka¿,1
jedŸcie,1
piêædziesi¹t,1
wygi¹³,1
pomódz,1
zna?lecz,1
naszytych,1
starunku?,1
p³ochy,1
nakryæ,1
zacz¹æ,1
wartoœci,1
syna,1
znakomitego,1
œpiewaæoj,1
³ap¹,1
czegó¿“?,1
robactwo,1
wytrzês³a?,1
kniaziem,1
uprawiaæ,1
jem,1
byd³a,1
pomiarkowali,1
a¿ebym,1
zastanie,1
koszulê,1
s³uchaj¹c,1
¿artów,1
niechli,1
do³yszku,1
lisich,1
przejdziem,1
ucieka³,1
wziêci,1
wyj¹³,1
skórzane,1
ksi¹¿kê,1
odetchn¹³?,1
podajcie,1
ustawicznych,1
uchodzi³y,1
dobrych,1
odbi³o,1
gêstwinach?a,1
straszniejsze,1
spalono,1
nale¿yt¹,1
zarzn¹æ,1
pojechali,1
skrzyczeæ,1
wiedziecie,1
nieufnoœci¹,1
postronku,1
czerwieniæ,1
koszuli,1
cz³owiekiem,1
dojrzeæ,1
zachorza³,1
radoœnie,1
odpêdzisz?i,1
nieufnie,1
wybi³a,1
chylaæ,1
odwraca³a,1
